date,value
2022-09-14,1966.49
2022-09-19,1940.58
2022-09-24,1862.87
2022-09-29,1833.02
2022-10-04,1826.26
2022-10-09,1826.26
2022-10-14,1824.01
2022-10-19,1753.06
2022-10-24,1688.3
2022-10-29,1700.12
2022-11-03,1649.44
2022-11-08,1697.31
2022-11-13,1751.93
2022-11-18,1788.53
2022-11-23,1757.0
2022-11-28,1773.89
2022-12-03,1815.0
2022-12-08,1858.93
2022-12-13,1879.2
2022-12-18,1873.01
2022-12-23,1845.97
2022-12-28,1834.15
2023-01-02,1820.07
2023-01-07,1920.31
2023-01-12,1921.44
2023-01-17,1996.33
2023-01-22,1973.81
2023-01-27,1973.81
2023-02-01,1968.18
2023-02-06,1905.67
2023-02-11,1929.88
2023-02-16,1923.13
2023-02-21,2035.19
2023-02-26,2058.84
2023-03-03,2081.93
2023-03-08,2054.9
2023-03-13,2089.81
2023-03-18,2112.34
2023-03-23,2091.5
2023-03-28,2049.83
2023-04-02,2069.54
2023-04-07,2099.95
2023-04-12,2218.77
2023-04-17,2267.2
2023-04-22,2310.0
2023-04-27,2241.3
2023-05-02,2215.4
2023-05-07,1979.44
2023-05-12,1929.88
2023-05-17,1915.8
2023-05-22,1982.25
2023-05-27,1937.2
2023-06-01,1831.9
2023-06-06,1919.75
2023-06-11,1982.25
2023-06-16,2089.25
2023-06-21,2036.32
2023-06-26,2025.62
2023-07-01,2056.03
2023-07-06,2066.16
2023-07-11,2088.69
2023-07-16,2068.98
2023-07-21,2085.31
2023-07-26,2188.36
2023-07-31,2182.73
2023-08-05,2164.71
2023-08-10,2058.28
2023-08-15,2012.66
2023-08-20,1998.02
2023-08-25,1951.28
2023-08-30,1977.75
2023-09-04,2095.45
2023-09-09,2030.68
2023-09-14,2043.07
2023-09-19,2032.94
2023-09-24,2067.29
2023-09-29,2044.2
2023-10-04,2044.2
2023-10-09,2061.09
2023-10-14,1960.29
2023-10-19,1898.35
2023-10-24,1889.34
2023-10-29,1927.07
2023-11-03,1915.24
2023-11-08,1896.09
2023-11-13,1834.15
2023-11-18,1830.21
2023-11-23,1856.11
2023-11-28,1852.17
2023-12-03,1830.21
2023-12-08,1851.61
2023-12-13,1856.11
2023-12-18,1867.94
2023-12-23,1804.3
2023-12-28,1819.51
2024-01-02,1803.74
2024-01-07,1857.24
2024-01-12,1893.28
2024-01-17,1896.09
2024-01-22,1858.36
2024-01-27,1895.53
2024-02-01,1986.76
2024-02-06,2021.67
2024-02-11,2035.19
2024-02-16,2035.19
2024-02-21,2132.61
2024-02-26,2189.49
2024-03-02,2253.13
2024-03-07,2306.06
2024-03-12,2210.89
2024-03-17,2186.11
2024-03-22,2147.82
2024-03-27,2177.66
2024-04-01,2259.32
2024-04-06,2273.4
2024-04-11,2134.3
2024-04-16,2217.65
2024-04-21,2249.18
2024-04-26,2224.41
2024-05-01,2371.95
2024-05-06,2444.59
2024-05-11,2433.89
2024-05-16,2384.34
2024-05-21,2353.93
2024-05-26,2318.45
2024-05-31,2291.98
2024-06-05,2303.24
2024-06-10,2314.51
2024-06-15,2304.93
2024-06-20,2239.61
2024-06-25,2276.78
2024-06-30,2208.64
2024-07-05,2123.04
2024-07-10,2133.18
2024-07-15,2175.41
2024-07-20,2210.33
2024-07-25,2105.58
2024-07-30,2195.69
2024-08-04,2289.17
2024-08-09,2269.46
2024-08-14,2259.32
2024-08-19,2294.23
2024-08-24,2367.44
2024-08-29,2185.55
2024-09-03,2288.04
2024-09-08,2250.31
2024-09-13,2209.76
2024-09-18,2281.85
2024-09-23,2333.09
2024-09-28,2500.34
2024-10-03,2699.7
2024-10-08,2900.17
2024-10-13,2736.3
2024-10-18,2663.65
2024-10-23,2684.75
2024-10-28,2619.22
2024-11-02,2437.73
2024-11-07,2479.18
2024-11-12,2447.81
2024-11-17,2415.33
2024-11-22,2313.38
2024-11-27,2357.63
2024-12-02,2354.83
2024-12-07,2367.71
2024-12-12,2434.37
2024-12-17,2408.6
2024-12-22,2423.17
2024-12-27,2523.99
2025-01-01,2545.84
2025-01-06,2577.77
2025-01-11,2599.05
2025-01-16,2593.45
2025-01-21,2507.19
2025-01-26,2490.38
2025-01-31,2514.47
2025-02-05,2455.1
2025-02-10,2457.9
2025-02-15,2464.06
2025-02-20,2344.19
2025-02-25,2268.57
2025-03-02,2288.17
2025-03-07,2344.75
2025-03-12,2359.31
2025-03-17,2425.41
2025-03-22,2450.05
2025-03-27,2531.28
2025-04-01,2527.91
2025-04-06,2540.24
2025-04-11,2526.23
2025-04-16,2536.32
2025-04-21,2531.28
2025-04-26,2532.96
2025-05-01,2552.0
2025-05-06,2546.96
2025-05-11,2632.66
2025-05-16,2553.12
2025-05-21,2625.38
